Accident_Index,Longitude,Latitude,SV,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,1st_Road_Class,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Vehicle1_Type,Vehicle2_Type,Vehicle3_Type,Vehicle1_Manoeuvre,Vehicle2_Manoeuvre,Vehicle3_Manoeuvre,Vehicle1_Location-Restricted_Lane,Vehicle2_Location-Restricted_Lane,Vehicle3_Location-Restricted_Lane,Junction1_Location,Junction2_Location,Junction3_Location,Skidding1_and_Overturning,Skidding2_and_Overturning,Skidding3_and_Overturning,Hit_Object_in_Carriageway1,Hit_Object_in_Carriageway2,Hit_Object_in_Carriageway3,Vehicle1_Leaving_Carriageway,Vehicle2_Leaving_Carriageway,Vehicle3_Leaving_Carriageway,Hit_Object_off_Carriageway1,Hit_Object_off_Carriageway2,Hit_Object_off_Carriageway3,1st_Point_of_Impact1,1st_Point_of_Impact2,1st_Point_of_Impact3,Was_Vehicle 1_Left_Hand_Drive?,Was_Vehicle2_Left_Hand_Drive?,Was_Vehicle 3_Left_Hand_Drive?,Journey_Purpose_of_Driver1,Journey_Purpose_of_Driver2,Journey_Purpose_of_Driver3,Sex_of_Driver1,Sex_of_Driver2,Sex_of_Driver3,Age_Band_of_Driver1,Age_Band_of_Driver2,Age_Band_of_Driver3,Age_of_Vehicle1,Age_of_Vehicle2,Age_of_Vehicle3
2016010003247 ,-0.289999,51.457936,0,2,1,5,19.55,4,6,30,3,4,6,0,0,4,1,1,0,0,1,9,5,0,10,18,0,10,10,0,5,1,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,6,6,0,2,1,0,7,5,0,14,16,0
2016010003253 ,-0.265615,51.565668,0,2,1,5,20.0,3,1,30,2,4,3,0,0,4,1,1,0,0,1,9,9,0,18,18,0,10,10,0,4,4,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,2,2,0,2,1,0,7,6,0,13,11,0
2016010003256 ,-0.063845,51.61449,0,2,1,5,16.45,3,3,50,0,0,0,0,0,4,1,1,0,0,1,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,6,0,2,1,0,5,6,0,5,5,0
2016010003260 ,-0.287146,51.553305,0,2,1,4,15.25,3,6,30,7,2,4,0,0,1,1,1,0,0,1,9,9,0,18,4,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,2,2,0,1,1,0,5,6,0,7,6,0
2016010003261 ,0.019236,51.43584,0,2,1,5,17.15,3,6,20,3,4,6,0,0,4,1,1,0,0,1,9,3,0,18,18,0,10,10,0,5,5,0,6,6,0,13,13,0,9,9,0,12,12,0,3,4,0,1,1,0,2,2,0,2,1,0,7,6,0,13,6,0
2016010003266 ,-0.334085,51.527993,0,2,1,5,21.20,4,6,30,0,0,0,0,0,4,1,1,0,0,1,3,9,0,13,18,0,10,10,0,9,9,0,6,6,0,10,13,0,9,9,0,12,12,0,1,5,0,1,1,0,6,6,0,1,2,0,6,6,0,9,1,0
2016010003273 ,-0.435182,51.501689,0,2,1,5,21.56,6,7,20,6,4,6,0,0,4,1,1,0,0,1,9,9,0,9,18,0,10,10,0,6,8,0,6,6,0,13,13,0,9,9,0,12,12,0,3,1,0,1,1,0,6,6,0,1,2,0,8,6,0,9,1,0
2016010003279 ,0.021619,51.453965,0,2,1,4,19.10,3,6,30,0,0,0,0,0,4,1,1,0,0,1,8,5,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,1,0,12,12,0,4,3,0,1,1,0,1,2,0,1,1,0,7,8,0,8,1,0
2016010003281 ,-0.073128,51.565812,0,2,1,6,15.0,3,6,30,0,0,0,0,0,1,1,1,0,0,1,19,9,0,1,3,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,2,3,0,1,1,0,1,6,0,1,1,0,7,6,0,9,1,0
2016010003285 ,-0.130455,51.423935,0,1,1,5,22.15,3,6,30,0,0,0,0,0,7,9,1,0,0,1,8,0,0,5,0,0,10,0,0,9,0,0,6,0,0,10,0,0,9,0,0,12,0,0,4,0,0,1,0,0,1,0,0,1,0,0,8,0,0,10,0,0
2016010003287 ,-0.174045,51.384065,0,1,1,5,12.31,5,6,30,3,4,6,2,1,1,1,1,0,0,1,9,0,0,1,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,2,0,0,1,0,0,6,0,0,1,0,0,7,0,0,11,0,0
2016010003289 ,-0.119208,51.533107,0,2,1,5,8.0,3,6,20,3,4,6,0,0,1,1,1,0,0,1,9,3,0,6,18,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,6,4,0,2,5,0
2016010003291 ,-0.182818,51.365766,0,1,1,5,12.12,6,6,30,8,4,6,0,0,1,1,2,0,0,1,9,0,0,5,0,0,9,0,0,6,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,9,0,0,14,0,0
2016010003351 ,-0.338081,51.600349,0,1,1,6,10.10,3,6,30,3,4,6,1,0,1,1,1,0,1,1,11,0,0,4,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,1,0,0,1,0,0,8,0,0,11,0,0
2016010003356 ,-0.151953,51.490013,0,1,1,6,10.48,6,6,30,3,4,6,0,0,1,1,1,0,0,1,3,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0,0,1,0,0
2016010003360 ,-0.140112,51.543782,0,1,1,6,8.35,3,6,20,3,2,3,0,1,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,12,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,2,0,0,7,0,0,12,0,0
2016010003374 ,-0.228887,51.571414,0,2,1,6,10.20,3,1,30,3,4,3,0,0,1,1,1,0,0,1,11,11,0,3,3,0,10,10,0,4,4,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,1,1,0,1,1,0,5,8,0,13,6,0
2016010003375 ,-0.087585,51.523873,0,1,1,6,11.58,3,6,20,3,4,6,0,0,1,1,1,0,0,1,8,0,0,9,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,1,0,0,1,0,0,6,0,0,5,0,0
2016010003376 ,0.215317,51.562878,0,1,1,6,9.30,3,2,30,3,2,6,0,4,1,1,1,0,0,1,9,0,0,9,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,6,0,0,1,0,0,6,0,0,5,0,0
2016010003390 ,-0.334305,51.4271,0,1,1,6,11.30,3,1,30,1,4,3,0,0,1,1,1,0,0,1,11,0,0,4,0,0,2,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,1,0,0,1,0,0,7,0,0,6,0,0
2016010003395 ,-0.251802,51.54586,0,2,2,6,12.31,3,3,30,3,4,3,0,0,1,1,1,0,0,1,9,19,0,3,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,6,1,0,1,1,0,6,6,0,3,6,0
2016010003398 ,-0.04764,51.61512,0,2,1,6,12.5,6,6,40,0,0,0,1,4,1,1,1,0,0,1,19,9,0,4,4,0,10,10,0,9,9,0,6,1,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,1,6,0,1,2,0,5,8,0,8,1,0
2016010003406 ,0.10165,51.378724,0,2,1,5,21.20,3,6,30,0,0,0,0,5,4,1,1,0,0,1,9,9,0,5,10,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,6,0,2,1,0,7,5,0,7,1,0
2016010003407 ,-0.173763,51.495751,0,1,1,6,13.1,5,6,20,9,2,3,0,5,1,1,1,0,0,1,11,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,2,0,0,8,0,0,14,0,0
2016010003414 ,-0.051414,51.540454,0,1,1,6,11.15,3,6,30,3,4,3,0,0,1,1,1,0,0,1,9,0,0,5,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,7,0,0,4,0,0
2016010003416 ,-0.112591,51.483901,0,2,1,6,13.20,6,2,30,3,4,6,0,0,1,1,1,0,0,1,19,2,0,1,3,0,10,10,0,1,2,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,1,1,0,1,1,0,5,6,0,5,9,0
2016010003425 ,-0.116996,51.338377,0,1,1,6,11.5,3,2,30,6,2,3,0,5,1,1,1,0,0,1,11,0,0,5,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,1,0,0,1,0,0,9,0,0,4,0,0
2016010003426 ,-0.030443,51.578592,0,2,1,6,12.0,3,3,30,9,4,6,0,0,1,1,1,0,0,1,11,8,0,9,13,0,10,10,0,1,1,0,6,6,0,13,13,0,9,1,0,12,12,0,3,4,0,1,1,0,1,1,0,1,1,0,9,7,0,5,8,0
2016010003432 ,-0.201547,51.419382,0,1,1,6,14.24,3,6,30,7,2,5,0,4,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,10,0,0,8,0,0
2016010003438 ,-0.090684,51.597933,0,2,1,6,13.40,3,3,30,3,4,6,0,5,1,1,1,0,0,1,9,9,0,4,18,0,10,10,0,2,2,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,1,6,0,2,1,0,6,6,0,2,15,0
2016010003444 ,0.028318,51.546566,0,1,1,5,20.12,3,6,30,3,4,6,0,0,4,1,2,0,0,1,9,0,0,9,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,3,0,0
2016010003452 ,0.049594,51.532167,0,2,1,6,15.43,3,3,30,3,2,6,0,5,4,1,1,0,0,1,9,3,0,11,11,0,10,10,0,2,2,0,6,5,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,6,0,1,1,0,8,5,0,4,3,0
2016010003455 ,-0.005912,51.46298,0,1,1,6,16.20,4,6,20,3,4,6,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,1,0,0,9,0,0,8,0,0
2016010003456 ,-0.223048,51.573125,0,1,2,6,16.12,6,6,30,0,0,0,0,0,4,1,1,0,0,1,19,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,1,0,0,6,0,0,11,0,0
2016010003459 ,-0.132205,51.49033,0,2,1,6,15.20,6,2,30,3,4,6,0,0,1,1,1,0,0,1,19,9,0,3,18,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,5,1,0,1,1,0,2,6,0,1,2,0,7,6,0,3,8,0
2016010003462 ,-0.018864,51.446473,0,2,1,6,13.35,3,6,30,7,4,6,0,0,1,1,1,0,0,1,9,9,0,4,4,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,5,0,1,1,0,6,6,0,2,1,0,6,7,0,14,3,0
2016010003463 ,-0.411956,51.519092,0,1,1,6,15.10,3,3,40,3,4,3,0,4,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,2,0,0,5,0,0,7,0,0
2016010003469 ,-0.085618,51.481395,0,2,2,6,16.50,5,6,20,3,2,6,0,1,4,1,1,0,0,1,19,3,0,18,13,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,3,4,0,1,1,0,6,2,0,1,1,0,7,6,0,10,10,0
2016010003479 ,0.061449,51.481779,0,2,1,6,16.30,3,6,30,6,2,6,0,4,4,1,1,0,0,1,5,19,0,18,6,0,10,10,0,2,2,0,6,6,0,13,13,0,9,9,0,12,12,0,4,3,0,1,1,0,6,6,0,1,1,0,8,7,0,11,9,0
2016010003482 ,-0.053512,51.531856,0,1,1,6,20.6,6,6,20,3,4,6,0,0,4,1,1,0,2,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,11,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,5,0,0
2016010003485 ,0.076486,51.546443,0,1,1,6,15.43,3,6,30,3,4,6,0,0,1,1,1,0,0,1,9,0,0,9,0,0,10,0,0,6,0,0,6,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,6,0,0,1,0,0,7,0,0,1,0,0
2016010003491 ,-0.010435,51.574028,0,2,1,6,21.45,3,6,30,6,2,6,0,5,4,1,1,0,0,1,9,9,0,18,4,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,6,0,1,1,0,5,6,0,8,11,0
2016010003497 ,0.095143,51.575788,0,1,1,6,23.30,3,3,40,3,4,6,0,0,4,1,1,0,0,1,9,0,0,18,0,0,10,0,0,5,0,0,1,0,0,13,0,0,1,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,4,0,0,12,0,0
2016010003501 ,-0.124158,51.486334,0,1,1,6,23.41,3,2,30,6,2,3,0,5,4,1,1,0,0,1,8,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0,0,4,0,0
2016010003505 ,-0.128645,51.549085,0,1,1,7,1.45,3,6,30,0,0,0,0,5,4,1,1,0,2,1,2,0,0,15,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,3,0,0
2016010003509 ,-0.122158,51.450871,0,2,2,7,0.49,3,6,30,3,4,6,0,0,4,1,1,0,0,1,8,9,0,10,18,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,1,6,0,1,2,0,7,4,0,4,16,0
2016010003514 ,-0.135417,51.535165,0,2,1,7,2.40,3,6,30,9,2,4,0,0,4,1,1,0,0,1,9,8,0,18,18,0,10,10,0,2,2,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,6,1,0,1,1,0,6,6,0,5,5,0
2016010003518 ,-0.368042,51.578198,0,2,2,7,5.30,3,3,30,0,0,0,0,0,4,1,2,0,0,1,19,9,0,5,18,0,10,10,0,9,9,0,6,1,0,13,13,0,6,9,0,10,12,0,2,1,0,1,1,0,2,2,0,1,2,0,7,5,0,10,12,0
2016010003524 ,-0.113193,51.587866,0,2,1,7,10.0,3,6,30,3,2,3,0,0,1,1,1,0,0,1,19,9,0,4,4,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,6,6,0,1,1,0,6,8,0,15,15,0
2016010003525 ,-0.329493,51.468307,0,2,2,7,8.50,3,6,30,7,2,6,0,0,1,1,1,0,0,1,9,9,0,4,3,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,1,3,0,1,1,0,9,6,0,1,16,0
2016010003527 ,-0.054622,51.49905,0,2,1,7,6.10,3,6,20,0,0,0,0,0,4,8,1,0,0,1,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,2,0,1,1,0,5,8,0,3,10,0
2016010003531 ,-0.093714,51.484135,0,1,1,7,5.45,3,6,20,3,4,3,0,0,1,1,2,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,10,0,0,1,0,0,10,0,0,1,0,0,1,0,0,6,0,0,1,0,0,5,0,0,6,0,0
2016010003534 ,-0.019287,51.473279,0,2,1,7,9.15,3,6,30,3,4,6,0,0,1,1,1,0,0,1,9,3,0,9,18,0,10,10,0,6,1,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,2,2,0,2,1,0,8,6,0,11,9,0
2016010003537 ,-0.198655,51.595144,0,1,1,6,9.57,3,6,30,8,4,6,0,0,1,1,1,0,0,1,9,0,0,1,0,0,9,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,2,0,0,1,0,0,6,0,0,2,0,0,7,0,0,2,0,0
2016010003540 ,-0.356677,51.565181,0,2,1,7,9.22,5,6,30,3,4,6,0,0,1,1,2,0,0,1,9,9,0,17,10,0,10,10,0,1,6,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,6,6,0,1,1,0,8,9,0,4,19,0
2016010003542 ,0.067451,51.576189,0,2,1,7,13.30,3,3,40,3,2,3,0,0,1,1,1,0,0,1,9,19,0,3,18,0,10,10,0,1,1,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,6,2,0,2,1,0,5,9,0,6,5,0
2016010003543 ,-0.404427,51.454064,0,4,3,7,10.38,3,6,30,3,4,6,0,0,1,1,1,0,0,1,9,9,9,18,18,3,10,10,10,1,1,1,6,6,6,13,13,13,9,9,9,12,12,12,1,2,2,1,1,1,6,6,6,2,2,1,6,5,7,2,8,12
2016010003545 ,-0.410092,51.493977,0,2,1,6,13.20,3,3,40,0,0,0,0,0,1,1,1,0,0,1,21,9,0,11,18,0,10,10,0,9,9,0,6,1,0,13,13,0,9,9,0,12,12,0,4,3,0,1,1,0,1,6,0,1,1,0,7,6,0,4,13,0
2016010003548 ,0.080579,51.490704,0,1,1,7,16.18,3,3,30,0,0,0,0,0,4,1,1,0,0,1,11,0,0,4,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,1,0,0,1,0,0,6,0,0,2,0,0
2016010003551 ,-0.0717,51.473343,0,1,1,7,13.21,3,6,20,3,2,6,2,5,1,1,1,0,0,1,11,0,0,4,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,5,0,0,1,0,0,1,0,0,1,0,0,7,0,0,7,0,0
2016010003552 ,-0.184144,51.647616,0,2,1,7,14.10,3,3,30,3,4,3,0,0,1,1,1,0,0,1,9,9,0,18,18,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,3,3,0,1,1,0,6,6,0,1,2,0,7,11,0,7,16,0
2016010003553 ,0.010486,51.567377,0,1,2,7,15.0,3,6,30,3,4,6,0,0,4,1,1,0,0,1,11,0,0,5,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,8,0,0,14,0,0
2016010003557 ,0.129106,51.465551,0,2,1,7,17.30,5,6,30,3,4,6,0,0,4,1,1,0,0,1,9,9,0,7,9,0,10,10,0,5,3,0,6,6,0,13,13,0,9,9,0,12,12,0,1,4,0,1,1,0,6,6,0,2,1,0,6,7,0,5,12,0
2016010003558 ,-0.184774,51.530453,0,1,1,2,16.10,5,3,30,3,4,6,0,0,4,2,1,0,0,1,9,0,0,5,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,2,0,0,1,0,0,6,0,0,15,0,0
2016010003560 ,-0.187675,51.399205,0,2,1,7,17.51,3,1,30,1,4,3,0,4,4,1,1,0,0,1,4,9,0,18,6,0,10,8,0,3,3,0,6,6,0,13,13,0,9,9,0,12,12,0,1,3,0,1,2,0,6,6,0,1,2,0,7,6,0,3,3,0
2016010003561 ,-0.196959,51.415355,0,1,1,7,19.19,3,6,30,3,4,6,0,0,4,1,1,0,0,1,8,0,0,14,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,6,0,0,1,0,0,7,0,0,5,0,0
2016010003565 ,0.103263,51.545336,0,2,2,7,18.34,6,1,30,2,4,6,0,0,4,1,1,0,0,1,8,9,0,18,3,0,10,10,0,8,4,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,1,6,0,1,2,0,5,6,0,5,4,0
2016010003566 ,-0.32239,51.559839,0,2,1,6,20.30,6,6,30,9,4,6,0,0,4,1,1,0,0,1,3,9,0,17,16,0,10,10,0,8,8,0,1,6,0,13,13,0,9,9,0,12,12,0,5,5,0,1,1,0,6,6,0,1,2,0,4,7,0,5,12,0
2016010003567 ,-0.068323,51.549816,0,1,1,7,14.57,5,6,20,6,4,5,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,2,0,0,6,0,0,1,0,0,10,0,0,20,0,0
2016010003568 ,-0.363715,51.549992,0,2,2,7,14.0,3,6,30,3,4,6,0,0,1,9,1,0,0,1,9,9,0,9,18,0,10,10,0,5,1,0,6,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,1,2,0,2,1,0,8,5,0,11,8,0
2016010003569 ,-0.377039,51.46331,0,1,1,7,12.32,3,6,30,3,4,6,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,8,0,0,12,0,0
2016010003573 ,-0.011159,51.643374,0,1,1,7,19.10,3,6,30,9,4,6,0,0,4,1,1,0,0,2,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,2,0,0,2,0,0,1,0,0,7,0,0,12,0,0
2016010003575 ,-0.104512,51.546719,0,1,2,7,21.35,3,6,30,0,0,0,0,4,4,1,1,0,0,1,3,0,0,14,0,0,10,0,0,9,0,0,5,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,1,0,0,1,0,0,6,0,0,1,0,0
2016010003577 ,-0.206539,51.420448,0,1,1,7,20.57,3,2,20,7,2,3,0,4,4,1,1,0,0,1,9,0,0,16,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,8,0,0,1,0,0
2016010003584 ,-0.043672,51.45867,0,2,1,3,8.25,6,6,30,0,0,0,0,0,1,1,1,0,0,1,9,9,0,4,13,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,1,1,0,1,1,0,6,6,0,1,1,0,6,7,0,11,12,0
2016010003588 ,-0.153133,51.500014,0,1,2,7,23.6,4,2,30,7,4,4,0,1,4,1,1,0,0,1,9,0,0,1,0,0,10,0,0,8,0,0,1,0,0,10,0,0,1,0,0,12,0,0,4,0,0,1,0,0,6,0,0,1,0,0,8,0,0,9,0,0
2016010003591 ,-0.059808,51.536366,0,2,2,7,19.23,6,6,20,6,4,6,0,0,4,1,1,0,0,1,8,9,0,18,18,0,10,9,0,1,1,0,5,6,0,13,13,0,9,9,0,12,12,0,4,1,0,1,1,0,2,6,0,1,1,0,7,5,0,12,14,0
2016010003599 ,-0.019231,51.584159,0,1,1,1,1.55,3,6,30,0,0,0,0,0,4,1,2,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,6,0,0,1,0,0,8,0,0,3,0,0
2016010003604 ,-0.128457,51.511493,0,1,1,1,3.43,3,3,30,6,2,3,0,5,4,2,2,0,0,1,8,0,0,18,0,0,10,0,0,2,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,1,0,0,1,0,0,6,0,0,2,0,0
2016010003614 ,0.005379,51.552986,0,1,1,3,17.20,3,6,30,3,4,6,0,0,4,1,1,0,0,1,9,0,0,1,0,0,10,0,0,5,0,0,6,0,0,13,0,0,9,0,0,12,0,0,2,0,0,1,0,0,6,0,0,1,0,0,7,0,0,19,0,0
2016010003615 ,-0.172318,51.423786,0,1,1,1,7.40,3,6,30,6,2,5,0,4,1,1,2,0,0,1,9,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,2,0,0,7,0,0,17,0,0
2016010003617 ,-0.154372,51.465771,0,1,1,1,10.13,3,6,30,6,4,6,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,6,0,0,9,0,0
2016010003623 ,-0.265993,51.487439,0,1,1,6,12.24,3,3,40,9,4,6,0,5,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,1,0,0,2,0,0,10,0,0,9,0,0,12,0,0,4,0,0,1,0,0,1,0,0,1,0,0,9,0,0,7,0,0
2016010003628 ,0.148144,51.533641,0,1,1,1,6.0,3,6,30,6,4,6,0,8,4,2,2,0,2,1,9,0,0,18,0,0,10,0,0,8,0,0,2,0,0,7,0,0,3,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,8,0,0,13,0,0
2016010003631 ,0.112328,51.516845,0,1,1,1,7.30,6,2,30,0,0,0,0,0,1,1,2,7,0,2,19,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,4,0,0,1,0,0,1,0,0,1,0,0,7,0,0,6,0,0
2016010003636 ,-0.123329,51.408264,0,1,1,1,14.16,6,6,30,9,4,6,0,0,1,1,1,0,0,1,9,0,0,9,0,0,10,0,0,5,0,0,6,0,0,13,0,0,9,0,0,12,0,0,3,0,0,1,0,0,6,0,0,2,0,0,7,0,0,3,0,0
2016010003639 ,0.09059,51.438726,0,1,1,1,14.56,4,6,30,9,4,6,0,0,1,1,1,0,0,1,9,0,0,18,0,0,10,0,0,8,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,6,0,0,1,0,0,8,0,0,10,0,0
2016010003641 ,-0.072227,51.583693,0,2,1,1,14.5,3,6,20,6,2,3,0,7,1,1,1,0,0,1,11,8,0,18,18,0,10,10,0,2,2,0,6,6,0,13,13,0,9,9,0,12,12,0,3,4,0,1,1,0,1,6,0,1,1,0,7,8,0,6,12,0
2016010003642 ,-0.217372,51.504245,0,2,1,1,14.8,3,1,30,1,2,3,0,4,1,1,1,0,0,1,9,9,0,4,4,0,10,10,0,8,8,0,6,6,0,13,13,0,9,9,0,12,12,0,1,2,0,1,1,0,6,6,0,1,1,0,7,6,0,6,5,0
2016010003644 ,0.111438,51.450852,0,2,2,1,3.45,3,3,50,0,0,0,0,0,4,2,2,0,0,1,9,9,0,18,18,0,10,10,0,9,9,0,6,6,0,13,13,0,9,9,0,12,12,0,2,1,0,1,1,0,6,6,0,1,1,0,6,6,0,8,4,0
2016010003645 ,-0.152016,51.352964,0,2,2,1,0.45,6,1,30,2,4,6,0,0,4,2,2,0,2,1,9,9,0,18,18,0,10,10,0,4,4,0,6,6,0,11,13,0,7,9,0,1,12,0,4,1,0,1,1,0,6,6,0,1,1,0,8,5,0,11,12,0
2016010003646 ,-0.188807,51.519635,0,1,1,1,18.45,3,3,30,0,0,0,0,4,4,1,1,0,0,1,9,0,0,18,0,0,10,0,0,9,0,0,6,0,0,13,0,0,9,0,0,12,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0,0,3,0,0
